Cena,Vrsta ponudbe,Lokacija vozila,Znamka avtomobila,Model avtomobila,Tip avtomobila,Leto izdelave,Leto modela,V prometu od,Prva registracija v RS,Registracija do,Prevoženi kilometri:,Motor,Moč motorja:,Delovna prostornina:,Menjalnik,Poraba goriva,Ekološka kategorija vozila,Lastnik,Servisna knjiga,Garažiran,Število prestav,Plin,Najvišja emisija CO2,Kupim,Stanje,Garancija,Luksuzno vozilo 
0,,"""Podravska",Ford,Mondeo,Ambiente 2.0 TDdi po delih ali,2002,,2002,1900,,1 ,Diezel,85 ,1998 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Mazda,Drugi modeli,ODKUP VOZIL LAHKO SO POŠKODOVA,2002,,2002,1900,,5 ,Bencin,,5555 ,,,,,,,,,,Da,,,
0,,"""Podravska",Ford,Fiesta,Comfort 1.25 16V ,2007,,2007,1900,,1 ,Bencin,55 ,1242 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",VW,Golf V,N/A,2006,,2006,1900,,111111 ,Diezel,103 ,1968 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Iveco,Drugi modeli,Daily  35C13 PO DELIH ALI V CE,2004,,2004,1900,,1 ,Diezel,92 ,2800 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Honda,Accord,N/A,2005,,2005,1900,,11111 ,Diezel,103 ,2204 ,,,,,,,,,,,,,
0,,"""Podravska",Mazda,6,N/A,2006,,2006,1900,,111111 ,Bencin,85 ,1798 ,Mehanski menjalnik,,,,,,,,,,,,
6790,Prodam,"""Koroška",Hyundai,ix20,CRDI,2015,2015,2015,2015,05 / 2022,158000 ,Diezel,57 ,1396 ,Mehanski menjalnik,4.5 l/100km,Euro 5,prvi,Da,,6 stopenj,,119 g/km,,,,
0,,"""Podravska",Mercedes-Benz,Drugi modeli,A 150 Elegance PO DELIH ALI V ,2006,,2006,1900,,1 ,Bencin,70 ,1498 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Alfa Romeo,156,1.8 TS 16V po delih ali v celo,2000,,2000,1900,,1 ,Bencin,106 ,1747 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Peugeot,407, Peugeot 407 SW ST Confort 1.6,2005,,2005,1900,,1 ,Diezel,80 ,1560 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Citroën,C5,SX 1.6 HDi FAP v celoti ali po,2005,,2005,1900,,1 ,Diezel,80 ,1560 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Ford,Focus,1.4 16v PO DELIH ALI V CELOTI,1999,,1999,1900,,1 ,Bencin,55 ,1398 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Hyundai,Matrix,1.6 GLS,2005,,2005,1900,,11111 ,Bencin,76 ,1599 ,,,,,,,,,,,,,
0,,"""Podravska",Mazda,B-2500,4X4 PO DELIH ALI V CELOTI,2001,,2001,1900,,1 ,Diezel,80 ,2500 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Ford,Transit,2.0 tdci PO DELIH ALI V CELOTI,2003,,2003,1900,,1 ,Bencin,74 ,1998 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Ford,C-Max,1.6 Trend PO DELIH ALI V CELOT,2008,,2008,1900,,1 ,Bencin,74 ,1596 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Seat,Ibiza,Reference 1.9 TDI PO DELIH ALI,2005,,2005,1900,,1 ,Diezel,96 ,1896 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Audi,A8,quattro 4.0 V8 TDI Tiptronic p,2004,,2004,1900,,1 ,Diezel,202 ,3936 ,Avtomatski,,,,,,,,,,,,
0,,"""Podravska",Mercedes-Benz,Drugi modeli,N/A,2001,,2001,1900,,111111 ,Diezel,90 ,2151 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Ford,Mondeo,2.0 TDCi Ghia X DPF Avt. po de,2008,,2008,1900,,1 ,Diezel,96 ,1997 ,Avtomatski,,,,,,,,,,,,
0,,"""Podravska",Renault,Megane Scenic,"""1",2002,,2002,1900,,11111 ,Diezel,75 ,1870 ,,,,,,,,,,,,,
0,,"""Podravska",Hyundai,H-1,PO DELIH ALI V CELOTI,1998,,1998,1900,,1 ,Diezel,60 ,2500 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Ford,C-Max,1.6 Ambiente v celoti ali po d,2009,,2009,1900,,1 ,Bencin,74 ,1596 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Citroën,C3,"""1",2004,,2004,1900,,11111 ,Bencin,,1360 ,,,,,,,,,,,,,
0,,"""Podravska",Hyundai,Elantra,1.6,2005,,2005,1900,,145000 ,Bencin,,1599 ,Mehanski menjalnik,,,,,,,,,,,,
5000,Prodam,"""Posavska",Citroën,C5,Tourer 2.0 HDI,2014,2014,2014,2014,06 / 2022,199000 ,Diezel,103 ,1997 ,Mehanski menjalnik,5.4 l/100km,,,,,6 stopenj,,,,,,
0,,"""Podravska",Fiat,Punto,N/A,1998,,1998,1900,,1 ,Bencin,40 ,1108 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Ford,S-Max,2.0 TDCi Titanium po delih ali,2008,,2008,1900,,1 ,Diezel,103 ,1997 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Ford,C-Max,1.6 TDCi Ambiente PO DELIH ALI,2011,,2011,1900,,1 ,Diezel,66 ,1560 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Ford,C-Max,2.0 TDCi Ghia PO DELIH ALI V C,2005,,2005,1900,,1 ,Diezel,100 ,1997 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Mercedes-Benz,Drugi modeli,320 CDI Avantgarde Avt. po del,2007,,2007,1900,,1 ,Diezel,165 ,2987 ,Avtomatski,,,,,,,,,,,,
0,,"""Podravska",Honda,Civic,1.8 TYPE S,2008,,2008,1900,,11111 ,Bencin,,1799 ,,,,,,,,,,,,,
0,,"""Podravska",VW,Golf III,N/A,1995,,1995,1900,,111111 ,Diezel,45 ,1598 ,Mehanski menjalnik,,,,,,,,,,,,
1111,Prodam,"""Osrednjeslovenska",VW,Beetle,Osebni ,1999,1999,,,,200000 ,Diezel,66 ,1900 ,Mehanski menjalnik,,,,,,5 stopenj,,,,,,
0,,"""Podravska",Citroën,C8,2.2 HDI,2004,,2004,1900,,11111 ,Diezel,,2179 ,,,,,,,,,,,,,
0,,"""Podravska",Hyundai,i10,1.2 Style po delih ali v celot,2009,,2009,1900,,1 ,Bencin,57 ,1248 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Opel,Corsa,N/A,2008,,2008,1900,,1111111 ,Bencin,66 ,1364 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Hyundai,Coupe, 1.6 Base PO DELIH ALI V CELOT,1999,,1999,1900,,1 ,Bencin,84 ,1599 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Volvo,V70,2.4 TD5 AUT. PO DELIH ALI V CE,2003,,2003,1900,,1 ,Diezel,120 ,2401 ,Avtomatski,,,,,,,,,,,,
0,,"""Podravska",Audi,A6,2.5 V6 TDI Tiptronic PO DELIH ,2000,,2000,1900,,1 ,Diezel,132 ,2496 ,Avtomatski,,,,,,,,,,,,
0,,"""Podravska",Mazda,5,Mazda Mazda5 1.8i TX,2007,,2007,1900,,1 ,Bencin,85 ,1798 ,,,,,,,,,,,,,
0,,"""Podravska",VW,Golf I,N/A,1996,,1996,1900,,1111111 ,Diezel,55 ,1896 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Ford,Fiesta,Comfort 1.4 16V PO DELIH ALI V,2007,,2007,1900,,1 ,Bencin,59 ,1388 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Renault,Thalia,1.4 PO DELIH ALI V CELOTI,2002,,2002,1900,,1 ,Bencin,55 ,1390 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Mercedes-Benz,Drugi modeli,220 CDI Coupé Classic po delih,2002,,2002,1900,,1 ,Diezel,105 ,2148 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Renault,Kangoo,Authentique 1.5 dCi 75 po deli,2011,,2011,1900,,1 ,Diezel,55 ,1461 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Mitsubishi,Space Gear,1.8 GDI PO DELIH ALI V CELOTI,1998,,1998,1900,,1 ,Bencin,90 ,1 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Ford,Focus,1.6 Ti-VCT Sport,2011,,2011,1900,,1 ,Bencin,92 ,1596 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",VW,Transporter, T5 Kombi 2.5 TDI,2007,,2007,1900,,11111 ,Diezel,,2461 ,,,,,,,,,,,,,
0,,"""Podravska",Renault,Megane,Classic RN 1.4e po delih ali v,1998,,1998,1900,,1 ,Bencin,55 ,1390 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Hyundai,Atos,"""1",2000,,2000,1900,,11111 ,Bencin,,999 ,,,,,,,,,,,,,
0,,"""Podravska",Opel,Vivaro,N/A,2004,,2004,1900,,11111 ,Diezel,,1870 ,,,,,,,,,,,,,
5000,Prodam,"""Posavska",Citroën,C5,Tourer 2.0 HDI,2014,2014,2014,2014,06 / 2022,199000 ,Diezel,103 ,1997 ,Mehanski menjalnik,5.4 l/100km,,,,,6 stopenj,,,,,,
0,,"""Podravska",VW,Passat,2.0 tdi po delih ali v celoti,2012,,2012,1900,,1 ,Diezel,103 ,1968 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Opel,Astra,1.7 CDTI Essentia po delih ali,2007,,2007,1900,,1 ,Diezel,74 ,1686 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Nissan,Almera,N/A,1999,,1999,1900,,111111 ,Bencin,,1392 ,,,,,,,,,,,,,
0,,"""Podravska",Citroën,C4,Grand Picasso 1.8 16V Confort ,2007,,2007,1900,,1 ,Bencin,92 ,1749 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Mitsubishi,L200,N/A,2003,,2003,1900,,1111 ,Diezel,78 ,2477 ,,,,,,,,,,,,,
0,,"""Podravska",Ford,S-Max,2.0 TDCi Titanium po delih ali,2007,,2007,1900,,1 ,Diezel,103 ,1997 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Opel,Vectra,Opel Vectra Elegance 1.9 CDTI,2008,,2008,1900,,1 ,Diezel,88 ,1910 ,Mehanski menjalnik,,,,,,,,,,,,
12000,Prodam,"""Podravska",Opel,Vivaro,2.0 DT,2014,2014,2014,2014,03 / 2022,214694 ,Diezel,84 ,1995 ,Mehanski menjalnik,,,prvi,Da,,6 stopenj,,,,,,
0,,"""Podravska",Land Rover,Range Rover,Land Rover Range Rover 4.4 V8 ,2003,,2003,1900,,1 ,Bencin,210 ,4398 ,Avtomatski sekvenčni,,,,,,,,,,,,
0,,"""Podravska",Renault,Twingo, Base PO DELIH ALI V CELOTI,2000,,2000,1900,,1 ,Bencin,43 ,1149 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Citroën,Xsara Picasso,1.6i 16V Elegance v celoti ali,2007,,2007,1900,,1 ,Bencin,80 ,1587 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Renault,Megane Grandtour,N/A,2004,,2004,1900,,11111 ,Diezel,74 ,1461 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Audi,A4,2.0 TDI DPF po delih ali v cel,2010,,2010,1900,,1 ,Diezel,105 ,1968 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",VW,Golf VI,Sportline 2.0 TDI PO DELIH ALI,2005,,2005,1900,,1 ,Diezel,103 ,1968 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Land Rover,Discovery 3,Land Rover Discovery 3 2.7 TDV,2007,,2007,1900,,85000 ,Diezel,140 ,2720 ,,,,,,,,,,,,,
0,,"""Podravska",Seat,Alhambra,1.9 TDI Stylance po delih ali ,2004,,2004,1900,,1 ,Diezel,96 ,1896 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Citroën,Xsara,2.0 HDi PO DELIH ALI V CELOTI,2004,,2004,1900,,1 ,Diezel,80 ,1997 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Fiat,Multipla,100 16V ELX po delih ali v cel,2000,,2000,1900,,1 ,Bencin,76 ,1581 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Ford,Focus,1.6 EcoBoost Sport PO DELIH AL,2012,,2012,1900,,12000 ,Bencin,110 ,1596 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Renault,Twingo,PO DELIH ALI V CELOTI,1998,,1998,1900,,1 ,Bencin,43 ,1149 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Citroën,Xsara Picasso,2.0 HDi PO DELIH ALI V CELOTI,2007,,2007,1900,,1 ,Diezel,80 ,1560 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Ford,Transit,2.4 TDCI PO DELIH ALI V CELOTI,2005,,2005,1900,,1 ,Diezel,101 ,2398 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Ford,Mondeo Karavan,1.6 TDCi Trend PO DELIH ALI V ,2011,,2011,1900,,1 ,Diezel,85 ,1560 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Fiat,Punto,1.2 PO DELIH ALI V CELOTI,2001,,2001,1900,,1 ,Bencin,44 ,1242 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Peugeot,308,N/A,2008,,2008,1900,,1111 ,Bencin,88 ,1598 ,,,,,,,,,,,,,
0,,"""Podravska",Renault,Laguna Grandtour,N/A,2009,,2009,1900,,1 ,Diezel,110 ,1995 ,Mehanski menjalnik,,,,,,,,,,,,
5000,Prodam,"""Posavska",Citroën,C5,Tourer 2.0 HDI,2014,2014,2014,2014,06 / 2022,199000 ,Diezel,103 ,1997 ,Mehanski menjalnik,5.4 l/100km,,,,,6 stopenj,,,,,,
0,,"""Podravska",Ford,Galaxy,2.3 Ghia PO DELIH ALI V CELOTI,1998,,1998,1900,,1 ,Bencin,107 ,2295 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Mazda,6,PO DELIH ALI V CELOTI,2008,,2008,1900,,1 ,Diezel,103 ,1998 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Audi,100,2.5 TDI PO DELIH ALI V CELOTI,1995,,1995,1900,,1 ,Diezel,85 ,2500 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Audi,A3,1.6 Ambition,2005,,2005,1900,,11111 ,Bencin,,1595 ,,,,,,,,,,,,,
0,,"""Podravska",VW,Passat,2.0 tdi po delih ali v celoti,2012,,2012,1900,,1 ,Diezel,103 ,1968 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Opel,Corsa,Opel Corsa 1.4 ,1997,,1997,1900,,1 ,Bencin,40 ,1389 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Hyundai,Tucson,4WD 2.0 CRDi Comfort po delih ,2009,,2009,1900,,1 ,Diezel,100 ,1991 ,Mehanski menjalnik,,,,,,,,,,,,
"50""",Prodam,"""Podravska",Mercedes-Benz,S klasa,350,2006,2006,2006,2006,10 / 2022,240000 ,Bencin,220 ,3490 ,Avtomatski,10 l/100km,Euro 5,prvi,Da,,,Da,,,,,
0,,"""Podravska",Mercedes-Benz,Drugi modeli,C 220 d ,2009,,2009,1900,,11111 ,Diezel,,2143 ,,,,,,,,,,,,,
0,,"""Podravska",Škoda,Fabia,Ambiente 1.2 PO DELIH ALI V CE,2009,,2009,1900,,1 ,Bencin,51 ,1198 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",BMW,serija 3,320d touring po delih ali v ce,2003,,2003,1900,,1 ,Diezel,100 ,1995 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",VW,Drugi modeli,Comfortline 1.2 TSI AVT.,2010,,2010,1900,,111111 ,Bencin,,1198 ,,,,,,,,,,,,,
0,,"""Podravska",Volvo,V70,N/A,2000,,2000,1900,,1111 ,Diezel,,2461 ,,,,,,,,,,,,,
0,,"""Podravska",VW,Passat,2.0 TDI Highline po delih ali ,2006,,2006,1900,,1 ,Diezel,103 ,1968 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",VW,Jetta,2.0 TDI Comfortline po delih a,2008,,2008,1900,,1 ,Diezel,103 ,1968 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Citroën,Saxo,1.1i SX,2000,,2000,1900,,11111 ,Bencin,,1124 ,,,,,,,,,,,,,
0,,"""Podravska",Honda,Insight,N/A,2009,,2009,1900,,1111 ,Bencin,65 ,1339 ,Avtomatski,,,,,,,,,,,,
0,,"""Podravska",Citroën,Berlingo,Multispace 1.6 HDi po delih al,2006,,2006,1900,,1 ,Diezel,55 ,1560 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Mazda,6,Mazda Mazda6 CD136 GT,2004,,2004,1900,,1 ,Diezel,100 ,1998 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Mazda,6, Mazda Mazda6 2.0i TE,2009,,2009,1900,,1 ,Bencin,108 ,1999 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Ford,Focus,N/A,2014,,2014,1900,,1111 ,Bencin,92 ,998 ,,,,,,,,,,,,,
0,,"""Podravska",Volvo,V40,"""1",2004,,2004,1900,,11111 ,Diezel,,1870 ,,,,,,,,,,,,,
0,,"""Podravska",VW,Golf VI,"""1",2012,,2012,1900,,111111 ,Diezel,,1598 ,,,,,,,,,,,,,
0,,"""Podravska",Ford,Galaxy,N/A,2010,,2010,1900,,1111 ,Diezel,103 ,1997 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Renault,Kangoo,Authentique 1.5 dCi PO DELIH A,2005,,2005,1900,,1 ,Diezel,48 ,1461 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Mercedes-Benz,Drugi modeli,400 PO DELIH ALI V CELOTI,1993,,1993,1900,,1 ,Bencin,250 ,1 ,Avtomatski,,,,,,,,,,,,
5000,Prodam,"""Posavska",Citroën,C5,Tourer 2.0 HDI,2014,2014,2014,2014,06 / 2022,199000 ,Diezel,103 ,1997 ,Mehanski menjalnik,5.4 l/100km,,,,,6 stopenj,,,,,,
0,,"""Podravska",Mazda,3,Mazda Mazda3 2.0i GT,2006,,2006,1900,,72000 ,Bencin,110 ,1999 ,,,,,,,,,,,,,
0,,"""Podravska",Alfa Romeo,Drugi modeli,2.4 JTD V CELOTI ALI PO DELIH,2001,,2001,1900,,1 ,Diezel,103 ,2387 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Renault,Fluence,N/A,2010,,2010,1900,,11111 ,Bencin,81 ,1598 ,,,,,,,,,,,,,
0,,"""Podravska",Ford,Mondeo,N/A,2009,,2009,1900,,11111 ,Bencin,107 ,1999 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",VW,Golf IV,Basis 1.4,2000,,2000,1900,,11111 ,Bencin,,1390 ,,,,,,,,,,,,,
0,,"""Podravska",Citroën,Jumper,PO DELIH ALI V CELOTI,1996,,1996,1900,,1 ,Diezel,79 ,2446 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Ford,Transit,N/A,2008,,2008,1900,,11111 ,Diezel,81 ,2200 ,Mehanski menjalnik,,,,,,,,,,,,
7500,Prodam,"""Podravska",VW,Caravelle,N/A,2001,2002,2001,2002,,520000 ,Diezel,75 ,2500 ,Mehanski menjalnik,8.5 l/100km,Euro 3,drugi,Da,Da,5 stopenj,,,,,,
0,,"""Podravska",Kia,Sportage,4x4 2.0 CRDi ,2008,,2008,1900,,11111 ,Diezel,,1991 ,,,,,,,,,,,,,
0,,"""Podravska",VW,Golf Plus,1.9 TDI,2006,,2006,1900,,11111 ,Diezel,,1896 ,,,,,,,,,,,,,
0,,"""Podravska",Hyundai,i30,1.4 CVVT Style,2011,,2011,1900,,11111 ,Bencin,80 ,1396 ,,,,,,,,,,,,,
0,,"""Podravska",Ford,Mondeo,1.5 TDCi Titanium ,2016,,2016,1900,,11111 ,Diezel,,1499 ,,,,,,,,,,,,,
0,,"""Podravska",Mercedes-Benz,Drugi modeli, 200 Kompressor po delih ali v,2006,,2006,1900,,1 ,Bencin,120 ,1795 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Hyundai,Santa Fe,2.2 CRDi 4WD PO DELIH ALI V CE,2006,,2006,1900,,1 ,Diezel,114 ,2188 ,Avtomatski,,,,,,,,,,,,
0,,"""Podravska",Ford,Focus,1.6 Ambiente PO DELIH ALI V CE,2000,,2000,1900,,1 ,Bencin,74 ,1596 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Ford,Fiesta,N/A,2007,,2007,1900,,111111 ,Bencin,55 ,1242 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Toyota,RAV4,2.0 VVT-i 4WD ,2003,,2003,1900,,11111 ,Bencin,,1998 ,,,,,,,,,,,,,
0,,"""Podravska",Opel,Corsa,Opel Corsa 1.2 16V,2001,,2001,1900,,1 ,Bencin,55 ,1199 ,Avtomatski,,,,,,,,,,,,
0,,"""Podravska",Ford,C-Max,1.8 TDCi Ambiente PO DELIH ALI,2009,,2009,1900,,1 ,Diezel,85 ,1753 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Opel,Corsa,1.2,2012,,2012,1900,,11111 ,Bencin,63 ,1229 ,,,,,,,,,,,,,
0,,"""Podravska",VW,Polo,50 po delih ali v celoti,1997,,1997,1900,,1 ,Bencin,37 ,999 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Seat,Cordoba,1.6 SE PO DELIH ALI V CELOTI,1997,,1997,1900,,1 ,Bencin,55 ,1595 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Renault,Grand Scenic,N/A,2004,,2004,1900,,128000 ,Diezel,88 ,1870 ,Mehanski menjalnik,,,prvi,,,,,,,,,
0,,"""Podravska",Citroën,C3,1.4 HDi Seduction,2014,,2014,1900,,11111 ,Diezel,,1398 ,,,,,,,,,,,,,
0,,"""Podravska",VW,Golf VI,1.2 TSI ,2012,,2012,1900,,111111 ,Bencin,,1197 ,,,,,,,,,,,,,
0,,"""Podravska",Citroën,Xsara,Break 1.6i 16V SX PO DELIH ALI,2002,,2002,1900,,1 ,Bencin,80 ,1587 ,Mehanski menjalnik,,,,,,,,,,,,
5000,Prodam,"""Posavska",Citroën,C5,Tourer 2.0 HDI,2014,2014,2014,2014,06 / 2022,199000 ,Diezel,103 ,1997 ,Mehanski menjalnik,5.4 l/100km,,,,,6 stopenj,,,,,,
0,,"""Podravska",Mercedes-Benz,Drugi modeli,A 160 CDI Avantgarde po delih ,2005,,2005,1900,,1 ,Diezel,60 ,1991 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Opel,Corsa,Opel Corsa CDTI,2005,,2005,1900,,1 ,Diezel,51 ,1248 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Audi,100,N/A,1995,,1995,1900,,1111111 ,Diezel,85 ,2500 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Hyundai,i30,1.4 BENCIN,2011,,2011,1900,,40000 ,Bencin,,1396 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Renault,Kangoo,Confort 1.5 dCi 90 PO DELIH AL,2013,,2013,1900,,1 ,Diezel,66 ,1461 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Ford,C-Max,2.0 TDCi Ghia PO DELIH ALI V C,2005,,2005,1900,,1 ,Diezel,100 ,1991 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Opel,Astra Karavan,Opel Astra Karavan 1.3 CDTI Co,2007,,2007,1900,,1 ,Bencin,66 ,1284 ,Mehanski menjalnik,,,,,,,,,,,,
800,Prodam,"""Podravska",Renault,Clio III,"""1",2005,2005,2005,2005,02 / 2022,200000 ,Diezel,48 ,1450 ,Mehanski menjalnik,3.7 l/100km,,,,Da,5 stopenj,,,,,,
0,,"""Podravska",Mazda,2,Mazda Mazda2 1.25i,2004,,2004,1900,,1 ,Bencin,55 ,1242 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Mercedes-Benz,Drugi modeli,320 CDI 4MATIC PO DELIH ALI V ,2008,,2008,1900,,1 ,Diezel,165 ,2987 ,Avtomatski,,,,,,,,,,,,
0,,"""Podravska",Land Rover,Freelander,Land Rover Freelander 2.0,2000,,2000,1900,,1 ,Diezel,72 ,1994 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Opel,Vectra,Opel Vectra Comfort 1.6 16V,2004,,2004,1900,,1 ,Bencin,74 ,1598 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Renault,Kangoo,Authentique 1.5 dCi 68 PO DELI,2011,,2011,1900,,1 ,Diezel,55 ,1461 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Mercedes-Benz,Drugi modeli,E 320 CDI T Avt.,2003,,2003,1900,,111111 ,Diezel,,3222 ,Avtomatski,,,,,,,,,,,,
0,,"""Podravska",Audi,A4, quattro Cool 1.8,1998,,1998,1900,,11111 ,Bencin,92 ,1781 ,,,,,,,,,,,,,
0,,"""Podravska",Volvo,V40,1.9 TD Classic PO DELIH ALI V ,2004,,2004,1900,,1 ,Diezel,85 ,1870 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Renault,Clio,1.4 16V Dynamique po delih ali,2007,,2007,1900,,1 ,Diezel,72 ,98 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Hyundai,Santa Fe,4WD 2.0 CRDi Top-K po delih al,2003,,2003,1900,,1 ,Diezel,83 ,1991 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Ford,Fiesta,Comfort 1.4 16V po delih ali v,2008,,2008,1900,,1 ,Bencin,59 ,1388 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Volvo,S80,2.0 T ,2000,,2000,1900,,11111 ,Bencin,,1984 ,,,,,,,,,,,,,
0,,"""Podravska",VW,Golf VI,Comfortline 1.6 TDI PO DELIH A,2010,,2010,1900,,1 ,Diezel,77 ,1598 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",VW,Golf VI,Comfortline 1.6 FSI po delih a,2005,,2005,1900,,1 ,Bencin,85 ,1598 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Subaru,Outback,N/A,2008,,2008,1900,,1111 ,Bencin,121 ,2457 ,Avtomatski,,,,,,,,,,,,
0,,"""Podravska",Mazda,626,N/A,2001,,2001,1900,,1111 ,Bencin,,1840 ,,,,,,,,,,,,,
0,,"""Podravska",Peugeot,208,Peugeot 208 1.2 VTi PureTech A,2015,,2015,1900,,6000 ,Bencin,60 ,1199 ,Mehanski menjalnik,,,,,,,,,,,,
0,,"""Podravska",Ford,C-Max,2.0 Ghia PO DELIH ALI V CELOTI,2006,,2006,1900,,1 ,Bencin,107 ,1999 ,Mehanski menjalnik,,,,,,,,,,,,
